trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,stage,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_light_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,sound_pair,exp_del_tau,exp_del_min,exp_del_max
29,R613,2023-04-19,912600,6,,,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,46.34130000000005,False,r,,,2.0,r,spoke,False,3.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,38.33900429555901,none,0.2,water_and_light,light,1.0,0.001,0.0,True,False,,0.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"3.0, 12.0",0.5,0.1,1.2
30,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,46.478399999999965,False,r,,2.264099999999871,2.0,r,spoke,False,3.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,42.09935832070397,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"3.0, 12.0",0.5,0.1,1.2
31,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,46.132300000000214,False,r,,1.5580999999997402,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,42.45934780522839,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
32,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,44.92479999999978,False,r,,1.6169999999997344,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,41.192925799780696,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
33,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.71090000000004,False,r,,1.0821999999998297,2.0,r,spoke,False,3.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,37.51380347793939,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"3.0, 12.0",0.5,0.1,1.2
34,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,43.34450000000015,False,r,,2.161899999999605,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,39.067738784089045,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
35,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,46.108000000000175,False,r,,5.375299999999697,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,38.61784421857585,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
36,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.13099999999986,False,r,,1.6449999999999818,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,42.3710523606637,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
37,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,45.147699999999986,False,r,,2.3192999999996573,2.0,r,spoke,False,3.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,40.71353126742692,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"3.0, 12.0",0.5,0.1,1.2
38,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,39.4063000000001,False,r,,1.057299999999941,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,36.234143547422555,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
39,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,47.372699999999895,False,r,,1.3046999999996842,2.0,r,spoke,False,12.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,43.95312569370819,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"12.0, 3.0",0.5,0.1,1.2
40,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,35.888600000000224,False,r,,1.889299999999821,2.0,r,spoke,False,3.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,31.884437391596443,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,False,False,17.0,17.0,0.0,1.0,0.0,30.0,"3.0, 12.0",0.5,0.1,1.2
41,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,14.16319999999996,True,l,0.42020000000002256,1.1121000000002823,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.42987523192176946,0.001,0.0,0.001,0.43387523192176947,5.805437237850252,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
42,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,20.69900000000007,False,r,,0.4762000000000626,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2856591684646776,0.001,0.0,0.001,0.2896591684646776,5.302793872021678,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
43,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,53.190900000000056,False,r,,2.7267000000001644,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.32935191501982053,0.001,0.0,0.001,0.33335191501982053,4.833477787906265,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
44,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,21.89429999999993,False,l,0.40120000000024447,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.21810150655143895,0.001,0.0,0.001,0.22210150655143895,5.2450319729191985,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
45,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,10.435599999999795,True,l,0.34819999999990614,2.568200000000161,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.6527539146320943,0.001,0.0,0.001,0.6567539146320943,4.793438782826567,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
46,R613,2023-04-19,912600,1,1,0,0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,44.57540000000017,True,l,0.42399999999997817,1.6201000000000931,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.6558691951669519,0.001,0.0,0.001,0.6598691951669519,5.419865350202272,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
47,R613,2023-04-19,912600,4,0,0,1,1.0,0.0,0.0,0.0,3.0,1.0,6.0,64.12350000000015,False,r,1.8875000000002728,0.5112000000003718,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.39640921263937967,0.001,0.0,0.001,0.4004092126393797,3.9124264795961614,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
48,R613,2023-04-19,912600,4,0,0,1,0.98,0.0,0.0,0.02,3.0,2.0,1.0,13.111100000000079,False,r,3.636800000000221,2.43100000000004,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.371782206618323,0.001,0.0,0.001,0.375782206618323,6.398192432045124,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
49,R613,2023-04-19,912600,4,0,0,1,0.95,0.0,0.0,0.05,5.0,1.0,3.0,35.79350000000022,False,l,0.7155999999999949,3.063100000000304,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.48861873303484116,0.001,0.0,0.001,0.49261873303484116,3.5899312579310854,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
50,R613,2023-04-19,912600,1,1,0,0,0.93,0.0,0.0,0.07,5.0,1.0,4.0,67.96889999999985,False,l,0.4092000000000553,1.0381000000002132,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.30472172941528336,0.001,0.0,0.001,0.30872172941528336,5.031882539754579,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
51,R613,2023-04-19,912600,1,1,0,0,0.93,0.0,0.0,0.07,4.0,1.0,4.0,72.52489999999989,False,r,,0.4614000000001397,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2521337809070343,0.001,0.0,0.001,0.2561337809070343,5.126975980751427,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
52,R613,2023-04-19,912600,4,0,0,1,0.93,0.0,0.0,0.07,2.0,1.0,2.0,21.02480000000014,False,r,3.133299999999963,0.5261999999997897,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.42677657263175206,0.001,0.0,0.001,0.43077657263175206,4.68901486166985,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 12.0",0.3,0.2,0.7
53,R613,2023-04-19,912600,6,,,,0.91,0.0,0.0,0.09,2.0,1.0,4.0,39.997299999999996,False,r,,0.45089999999981956,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.21186153823352907,0.001,0.0,0.001,0.21586153823352908,5.688572047863281,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,5.1,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
54,R613,2023-04-19,912600,1,1,0,0,0.91,0.0,0.0,0.09,2.0,1.0,4.0,17.421100000000024,False,r,,0.5648000000001048,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.26251360965783893,0.001,0.0,0.001,0.26651360965783893,4.4222852237384185,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
55,R613,2023-04-19,912600,4,0,0,1,0.92,0.0,0.0,0.08,10.0,1.0,8.0,103.30240000000003,False,l,0.407799999999952,3.2228000000000065,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.36827574990244993,0.001,0.0,0.001,0.37227574990244994,6.065611582536967,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
56,R613,2023-04-19,912600,6,,,,0.9,0.0,0.0,0.1,0.0,1.0,0.0,34.996999999999844,False,n,,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.22716032144116546,0.001,0.0,0.001,0.23116032144116547,7.723744125698465,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,5.1,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
57,R613,2023-04-19,912600,1,1,0,0,0.9,0.0,0.0,0.1,3.0,1.0,4.0,40.065599999999904,False,r,,1.374000000000251,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.4169166685650927,0.001,0.0,0.001,0.4209166685650927,6.207972847683221,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
58,R613,2023-04-19,912600,1,1,0,0,0.9,0.0,0.0,0.1,3.0,1.0,4.0,57.64489999999978,False,l,0.34960000000000946,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.27446915818394324,0.001,0.0,0.001,0.27846915818394324,5.809986161858321,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
59,R613,2023-04-19,912600,1,1,0,0,0.9,0.0,0.0,0.1,2.0,1.0,2.0,262.27750000000015,False,r,,0.6837000000000444,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2008822782049038,0.001,0.0,0.001,0.20488227820490382,5.742659911217741,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
60,R613,2023-04-19,912600,4,0,0,1,0.9,0.0,0.0,0.1,5.0,2.0,7.0,25.63050000000021,True,r,4.039400000000114,0.3928000000000793,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.6226389923226777,0.001,0.0,0.001,0.6266389923226777,5.929951989499834,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
61,R613,2023-04-19,912600,4,0,0,1,0.89,0.0,0.0,0.11,5.0,1.0,3.0,14.134500000000116,False,r,1.869499999999789,0.292699999999968,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2810057217252123,0.001,0.0,0.001,0.2850057217252123,4.980403619160679,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
62,R613,2023-04-19,912600,6,,,,0.87,0.0,0.0,0.13,3.0,1.0,3.0,58.370800000000145,False,n,,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2327452077819393,0.001,0.0,0.001,0.2367452077819393,4.3943414632223785,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,5.1,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 12.0",0.3,0.2,0.7
63,R613,2023-04-19,912600,1,1,0,0,0.87,0.0,0.0,0.13,2.0,1.0,3.0,20.895800000000236,False,r,,0.5684999999994034,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.360801133838793,0.001,0.0,0.001,0.364801133838793,6.197391539194113,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
64,R613,2023-04-19,912600,4,0,0,1,0.87,0.0,0.0,0.13,,,,,False,l,0.34799999999995634,2.246700000000601,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.3145785011934124,0.001,0.0,0.001,0.3185785011934124,5.378256261666027,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
1,R613,2023-04-20,912700,1,1,0,0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,19.81279999999998,True,l,0.25679999999999836,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.4141598680750265,0.001,0.0,0.001,0.41815986807502653,5.20001339336425,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 12.0",0.3,0.2,0.7
2,R613,2023-04-20,912700,4,0,0,1,1.0,0.0,0.0,0.0,17.0,2.0,6.0,293.2949,False,r,2.652900000000045,0.38009999999997035,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.28387710724394494,0.001,0.0,0.001,0.28787710724394494,6.239329050255677,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
3,R613,2023-04-20,912700,4,0,0,1,0.5,0.0,0.0,0.5,15.0,1.0,6.0,130.27300000000002,False,l,0.32730000000003656,3.0521999999999707,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.28534503314405363,0.001,0.0,0.001,0.28934503314405363,4.684244715560248,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
4,R613,2023-04-20,912700,4,0,0,1,0.33,0.0,0.0,0.67,4.0,1.0,4.0,32.05179999999996,True,r,2.689100000000053,0.422800000000052,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.460185121521744,0.001,0.0,0.001,0.464185121521744,4.917017141643242,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
5,R613,2023-04-20,912700,4,0,0,1,0.25,0.0,0.0,0.75,7.0,2.0,4.0,87.45309999999995,False,l,0.42449999999996635,2.6123999999999796,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.3343368612101615,0.001,0.0,0.001,0.3383368612101615,4.967117024342257,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
6,R613,2023-04-20,912700,1,1,0,0,0.2,0.0,0.0,0.8,8.0,1.0,4.0,73.28800000000001,False,r,,0.6497999999999138,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.43649689226384886,0.001,0.0,0.001,0.44049689226384886,5.854207279225009,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
7,R613,2023-04-20,912700,1,1,0,0,0.33,0.0,0.0,0.67,3.0,1.0,4.0,117.7161000000001,False,r,,0.43709999999987303,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.25103815362409976,0.001,0.0,0.001,0.25503815362409976,6.038905292160929,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 3.0",0.3,0.2,0.7
8,R613,2023-04-20,912700,1,1,0,0,0.43,0.0,0.0,0.57,2.0,2.0,2.0,15.863299999999981,True,l,0.5453999999999724,1.3049999999998363,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.5417705367259461,0.001,0.0,0.001,0.5457705367259461,5.075515569793961,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
9,R613,2023-04-20,912700,1,1,0,0,0.5,0.0,0.0,0.5,5.0,2.0,7.0,18.432700000000068,True,r,1.6739000000000033,0.34360000000015134,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.6471760705348916,0.001,0.0,0.001,0.6511760705348916,5.035239621850754,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 12.0",0.3,0.2,0.7
10,R613,2023-04-20,912700,1,1,0,0,0.56,0.0,0.0,0.44,4.0,4.0,2.0,15.24350000000004,True,r,0.8618000000001302,0.27870000000007167,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.4316849566529489,0.001,0.0,0.001,0.43568495665294893,6.35374307865562,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 12.0",0.3,0.2,0.7
11,R613,2023-04-20,912700,4,0,0,1,0.6,0.0,0.0,0.4,8.0,1.0,5.0,45.99759999999992,False,l,0.3973000000000866,3.4796000000001186,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.29063902242933054,0.001,0.0,0.001,0.29463902242933054,3.7246300856353205,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
12,R613,2023-04-20,912700,1,1,0,0,0.55,0.0,0.0,0.45,2.0,1.0,1.0,47.18049999999994,False,l,1.403099999999995,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.22609289992215978,0.001,0.0,0.001,0.23009289992215978,3.902769000235456,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
13,R613,2023-04-20,912700,4,0,0,1,0.58,0.0,0.0,0.42,9.0,1.0,4.0,83.60419999999999,True,r,2.4582000000000335,0.3785000000000309,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.5512270882221776,0.001,0.0,0.001,0.5552270882221776,5.771176600690416,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"12.0, 12.0",0.3,0.2,0.7
14,R613,2023-04-20,912700,4,0,0,1,0.54,0.0,0.0,0.46,3.0,1.0,2.0,12.273799999999937,True,r,1.415599999999813,0.42459999999982756,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.5065536127540351,0.001,0.0,0.001,0.5105536127540351,3.8064730376724567,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
15,R613,2023-04-20,912700,1,1,0,0,0.5,0.0,0.0,0.5,3.0,1.0,0.0,95.38650000000007,True,l,0.4980000000000473,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.5848099530664366,0.001,0.0,0.001,0.5888099530664366,5.840718770330278,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
16,R613,2023-04-20,912700,1,1,0,0,0.53,0.0,0.0,0.47,1.0,1.0,0.0,16.37850000000003,False,l,0.7327999999999975,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.21390445989579565,0.001,0.0,0.001,0.21790445989579565,5.463570393969367,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
17,R613,2023-04-20,912700,1,1,0,0,0.56,0.0,0.0,0.44,7.0,1.0,3.0,28.243400000000065,False,r,0.9690000000000509,0.5285999999998694,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.39992551609673105,0.001,0.0,0.001,0.40392551609673105,4.745071854155311,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
18,R613,2023-04-20,912700,1,1,0,0,0.59,0.0,0.0,0.41,3.0,1.0,4.0,30.970199999999977,True,r,,0.3126999999999498,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.322611297343687,0.001,0.0,0.001,0.326611297343687,7.589888206137307,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 12.0",0.3,0.2,0.7
19,R613,2023-04-20,912700,4,0,0,1,0.61,0.0,0.0,0.39,5.0,1.0,3.0,41.7659000000001,False,r,1.7963999999999487,0.44830000000001746,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.29258418404499315,0.001,0.0,0.001,0.29658418404499315,5.5436440161498535,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,0.1,17.0,True,False,17.0,17.0,0.5,0.5,0.0,30.0,"3.0, 3.0",0.3,0.2,0.7
