mass,weighing,date,ratname,tech,timeval
21.36,1120381,2023-04-09,R600,ER,0 days 12:00:28
24.16,1120586,2023-04-10,R503,JL,0 days 09:54:05
26.20,1120587,2023-04-10,R502,JL,0 days 09:55:57
25.15,1120589,2023-04-10,R501,JL,0 days 09:56:22
25.72,1120591,2023-04-10,R500,JL,0 days 10:03:49
21.40,1120593,2023-04-10,R600,JL,0 days 10:05:41
17.02,1120606,2023-04-10,R614,JL,0 days 10:17:00
15.69,1120608,2023-04-10,R610,JL,0 days 10:18:21
15.78,1120609,2023-04-10,R611,JL,0 days 10:18:52
16.04,1120610,2023-04-10,R613,JL,0 days 10:19:26
15.90,1120611,2023-04-10,R612,JL,0 days 10:20:11
23.99,1120760,2023-04-11,R503,JL,0 days 09:51:15
24.49,1120762,2023-04-11,R501,JL,0 days 09:52:16
26.03,1120763,2023-04-11,R502,JL,0 days 09:53:07
25.32,1120764,2023-04-11,R500,JL,0 days 09:53:50
20.70,1120766,2023-04-11,R600,JL,0 days 09:56:06
16.35,1120776,2023-04-11,R613,JL,0 days 10:03:40
15.72,1120777,2023-04-11,R611,JL,0 days 10:04:44
15.93,1120778,2023-04-11,R612,JL,0 days 10:05:23
17.23,1120779,2023-04-11,R614,JL,0 days 10:06:05
15.66,1120780,2023-04-11,R610,JL,0 days 10:06:33
26.08,1120933,2023-04-12,R502,ER,0 days 08:01:12
24.09,1120934,2023-04-12,R501,ER,0 days 08:01:55
24.24,1120935,2023-04-12,R503,ER,0 days 08:02:22
25.27,1120936,2023-04-12,R500,ER,0 days 08:02:47
16.46,1120938,2023-04-12,R612,ER,0 days 08:23:42
16.30,1120940,2023-04-12,R613,ER,0 days 08:25:48
17.48,1120942,2023-04-12,R614,ER,0 days 08:27:05
15.56,1120943,2023-04-12,R610,ER,0 days 08:28:41
16.02,1120944,2023-04-12,R611,ER,0 days 08:35:05
20.60,1120946,2023-04-12,R600,ER,0 days 09:07:52
24.45,1121054,2023-04-13,R501,JL,0 days 09:58:33
16.65,1121055,2023-04-13,R612,JL,0 days 10:04:02
16.35,1121056,2023-04-13,R613,JL,0 days 10:07:55
17.36,1121057,2023-04-13,R614,JL,0 days 10:09:06
16.38,1121059,2023-04-13,R611,JL,0 days 10:11:34
15.55,1121060,2023-04-13,R610,JL,0 days 10:14:28
,1121332,2023-04-14,R501,FW,0 days 23:53:12
,1121333,2023-04-14,R610,FW,0 days 23:53:12
,1121334,2023-04-14,R611,FW,0 days 23:53:12
,1121335,2023-04-14,R612,FW,0 days 23:53:12
,1121336,2023-04-14,R613,FW,0 days 23:53:12
,1121337,2023-04-14,R614,FW,0 days 23:53:12
16.44,1121391,2023-04-15,R613,AB,0 days 11:04:04
16.63,1121393,2023-04-15,R614,AB,0 days 11:05:22
16.31,1121395,2023-04-15,R612,AB,0 days 11:05:52
15.32,1121396,2023-04-15,R610,AB,0 days 11:11:28
15.41,1121398,2023-04-15,R611,AB,0 days 11:11:56
26.60,1121400,2023-04-15,R501,AB,0 days 11:14:52
27.39,1121570,2023-04-16,R501,ER,0 days 10:43:14
16.15,1121572,2023-04-16,R610,ER,0 days 10:45:26
17.19,1121574,2023-04-16,R613,ER,0 days 10:46:48
16.33,1121575,2023-04-16,R612,ER,0 days 10:48:06
17.72,1121577,2023-04-16,R614,ER,0 days 10:50:40
16.32,1121579,2023-04-16,R611,ER,0 days 10:52:16
27.99,1121735,2023-04-17,R501,JL,0 days 09:41:55
16.56,1121737,2023-04-17,R610,JL,0 days 09:43:54
16.88,1121739,2023-04-17,R611,JL,0 days 09:45:09
17.82,1121740,2023-04-17,R614,JL,0 days 09:45:46
16.89,1121742,2023-04-17,R612,JL,0 days 09:46:49
17.69,1121744,2023-04-17,R613,JL,0 days 09:47:54
27.80,1121893,2023-04-18,R501,JL,0 days 10:02:04
17.27,1121895,2023-04-18,R610,JL,0 days 10:04:16
18.39,1121897,2023-04-18,R614,JL,0 days 10:05:33
17.18,1121899,2023-04-18,R612,JL,0 days 10:06:38
17.65,1121900,2023-04-18,R613,JL,0 days 10:07:29
17.61,1121902,2023-04-18,R611,JL,0 days 10:08:18
16.98,1122062,2023-04-19,R610,ER,0 days 10:34:02
16.66,1122064,2023-04-19,R612,ER,0 days 10:35:43
17.35,1122066,2023-04-19,R614,ER,0 days 10:37:22
17.03,1122068,2023-04-19,R613,ER,0 days 10:38:19
17.39,1122069,2023-04-19,R611,ER,0 days 10:39:14
27.79,1122070,2023-04-19,R501,ER,0 days 10:42:59
16.95,1122170,2023-04-20,R613,ER,0 days 08:23:35
16.42,1122171,2023-04-20,R612,ER,0 days 08:24:56
17.10,1122172,2023-04-20,R614,ER,0 days 08:26:07
16.70,1122174,2023-04-20,R610,ER,0 days 08:27:19
17.05,1122176,2023-04-20,R611,ER,0 days 08:28:14
16.33,1122358,2023-04-21,R612,ER,0 days 08:28:43
16.62,1122359,2023-04-21,R613,ER,0 days 08:29:33
16.97,1122360,2023-04-21,R614,ER,0 days 08:30:31
16.18,1122362,2023-04-21,R610,ER,0 days 08:31:29
16.71,1122363,2023-04-21,R611,ER,0 days 08:32:06
15.63,1122511,2023-04-22,R612,ER,0 days 11:03:43
16.21,1122513,2023-04-22,R613,ER,0 days 11:05:51
16.71,1122514,2023-04-22,R614,ER,0 days 11:07:15
15.92,1122516,2023-04-22,R610,ER,0 days 11:09:31
16.25,1122518,2023-04-22,R611,ER,0 days 11:10:52
16.28,1122589,2023-04-23,R613,ER,0 days 10:01:49
15.88,1122590,2023-04-23,R610,ER,0 days 10:03:11
16.07,1122592,2023-04-23,R612,ER,0 days 10:07:04
16.57,1122593,2023-04-23,R614,ER,0 days 10:07:50
16.95,1122595,2023-04-23,R611,ER,0 days 10:09:18
16.08,1122773,2023-04-24,R612,JL,0 days 10:06:52
15.86,1122774,2023-04-24,R610,JL,0 days 10:08:13
16.83,1122775,2023-04-24,R611,JL,0 days 10:10:31
16.03,1122776,2023-04-24,R613,JL,0 days 10:12:05
16.60,1122777,2023-04-24,R614,JL,0 days 10:14:07
16.28,1122921,2023-04-25,R614,JL,0 days 10:08:03
15.80,1122922,2023-04-25,R613,JL,0 days 10:09:54
16.08,1122923,2023-04-25,R610,JL,0 days 10:10:42
16.38,1122925,2023-04-25,R611,JL,0 days 10:12:26
15.76,1122926,2023-04-25,R612,JL,0 days 10:13:05
16.56,1123078,2023-04-26,R614,ER,0 days 09:36:31
15.41,1123080,2023-04-26,R613,ER,0 days 09:40:08
15.96,1123081,2023-04-26,R610,ER,0 days 09:42:10
15.46,1123082,2023-04-26,R612,ER,0 days 09:45:27
16.22,1123084,2023-04-26,R611,ER,0 days 09:47:12
15.71,1123176,2023-04-27,R613,ER,0 days 08:22:35
15.76,1123177,2023-04-27,R612,ER,0 days 08:26:10
16.73,1123178,2023-04-27,R614,ER,0 days 08:27:27
15.85,1123180,2023-04-27,R610,ER,0 days 08:28:41
16.01,1123181,2023-04-27,R611,ER,0 days 08:29:34
16.32,1123349,2023-04-28,R612,JL,0 days 09:35:53
15.89,1123350,2023-04-28,R613,JL,0 days 09:36:40
16.81,1123351,2023-04-28,R614,JL,0 days 09:37:33
15.78,1123352,2023-04-28,R610,JL,0 days 09:38:20
15.83,1123353,2023-04-28,R611,JL,0 days 09:39:11
,1123572,2023-04-29,R614,FW,0 days 23:51:36
17.46,1123616,2023-04-30,R612,ER,0 days 09:24:12
17.10,1123618,2023-04-30,R613,ER,0 days 09:24:50
16.08,1123619,2023-04-30,R610,ER,0 days 09:25:14
17.60,1123621,2023-04-30,R614,ER,0 days 09:26:02
16.67,1123623,2023-04-30,R611,ER,0 days 09:26:39
16.99,1123778,2023-05-01,R612,JL,0 days 09:43:40
16.64,1123780,2023-05-01,R613,JL,0 days 09:45:29
16.10,1123781,2023-05-01,R610,JL,0 days 09:46:02
17.13,1123783,2023-05-01,R614,JL,0 days 09:47:16
16.53,1123784,2023-05-01,R611,JL,0 days 09:47:43
16.40,1123928,2023-05-02,R613,JL,0 days 09:59:26
16.51,1123930,2023-05-02,R612,JL,0 days 09:59:54
16.28,1123931,2023-05-02,R611,JL,0 days 10:01:21
16.86,1123932,2023-05-02,R614,JL,0 days 10:01:54
16.05,1123933,2023-05-02,R610,JL,0 days 10:02:33
16.18,1124071,2023-05-03,R612,ER,0 days 07:31:06
17.03,1124072,2023-05-03,R614,ER,0 days 07:32:14
16.59,1124073,2023-05-03,R613,ER,0 days 07:33:09
15.93,1124074,2023-05-03,R610,ER,0 days 07:34:45
16.25,1124075,2023-05-03,R611,ER,0 days 07:36:04
15.91,1124224,2023-05-04,R612,JL,0 days 09:46:37
16.88,1124225,2023-05-04,R614,JL,0 days 09:47:09
16.10,1124226,2023-05-04,R611,JL,0 days 09:48:06
16.36,1124227,2023-05-04,R613,JL,0 days 09:48:36
15.80,1124228,2023-05-04,R610,JL,0 days 09:49:19
15.86,1124370,2023-05-05,R610,JL,0 days 09:49:07
16.17,1124371,2023-05-05,R613,JL,0 days 09:50:58
16.92,1124372,2023-05-05,R614,JL,0 days 09:51:43
15.60,1124374,2023-05-05,R612,JL,0 days 09:55:38
16.25,1124375,2023-05-05,R611,JL,0 days 09:56:18
16.42,1124512,2023-05-06,R613,ER,0 days 07:51:01
16.12,1124513,2023-05-06,R610,ER,0 days 07:52:23
15.59,1124515,2023-05-06,R612,ER,0 days 07:58:39
16.90,1124516,2023-05-06,R614,ER,0 days 07:59:59
16.40,1124517,2023-05-06,R611,ER,0 days 08:00:50
15.32,1124609,2023-05-07,R612,ER,0 days 08:05:48
16.47,1124610,2023-05-07,R613,ER,0 days 08:07:29
16.13,1124611,2023-05-07,R610,ER,0 days 08:08:42
17.08,1124612,2023-05-07,R614,ER,0 days 08:09:35
16.49,1124613,2023-05-07,R611,ER,0 days 08:10:16
16.62,1124773,2023-05-08,R611,JL,0 days 09:46:32
16.37,1124774,2023-05-08,R613,JL,0 days 09:48:09
17.02,1124775,2023-05-08,R614,JL,0 days 09:48:48
15.40,1124776,2023-05-08,R612,JL,0 days 09:49:31
16.02,1124777,2023-05-08,R610,JL,0 days 09:50:03
15.41,1124851,2023-05-09,R612,JL,0 days 09:34:43
16.81,1124852,2023-05-09,R611,JL,0 days 09:35:23
16.09,1124853,2023-05-09,R610,JL,0 days 09:36:10
16.56,1124854,2023-05-09,R613,JL,0 days 09:36:52
16.92,1124855,2023-05-09,R614,JL,0 days 09:37:31
16.39,1125008,2023-05-10,R613,ER,0 days 08:27:01
16.36,1125009,2023-05-10,R610,ER,0 days 08:28:04
17.22,1125010,2023-05-10,R614,ER,0 days 08:29:10
15.40,1125011,2023-05-10,R612,ER,0 days 08:30:27
17.13,1125012,2023-05-10,R611,ER,0 days 08:31:34
15.41,1125152,2023-05-11,R612,JL,0 days 10:06:42
17.26,1125153,2023-05-11,R611,JL,0 days 10:08:16
16.38,1125154,2023-05-11,R610,JL,0 days 10:08:55
16.51,1125158,2023-05-11,R613,JL,0 days 10:09:39
17.20,1125163,2023-05-11,R614,JL,0 days 10:10:40
16.65,1125311,2023-05-12,R613,ER,0 days 07:51:51
16.46,1125312,2023-05-12,R610,ER,0 days 07:52:35
15.45,1125313,2023-05-12,R612,ER,0 days 07:54:18
17.04,1125314,2023-05-12,R614,ER,0 days 07:55:15
17.31,1125315,2023-05-12,R611,ER,0 days 07:55:29
16.63,1125423,2023-05-13,R613,ER,0 days 10:48:28
15.56,1125424,2023-05-13,R612,ER,0 days 10:49:51
16.65,1125425,2023-05-13,R610,ER,0 days 10:50:40
17.27,1125426,2023-05-13,R614,ER,0 days 10:51:30
17.40,1125427,2023-05-13,R611,ER,0 days 10:52:25
16.65,1125563,2023-05-14,R613,ER,0 days 06:57:12
15.63,1125564,2023-05-14,R612,ER,0 days 06:58:25
17.31,1125565,2023-05-14,R614,ER,0 days 06:59:11
16.92,1125566,2023-05-14,R610,ER,0 days 07:00:00
17.39,1125567,2023-05-14,R611,ER,0 days 07:00:44
16.31,1125705,2023-05-15,R613,JL,0 days 09:35:20
15.52,1125706,2023-05-15,R612,JL,0 days 09:36:44
16.98,1125723,2023-05-15,R610,ER,0 days 10:15:29
17.24,1125724,2023-05-15,R614,ER,0 days 10:16:28
17.11,1125847,2023-05-16,R614,JL,0 days 09:48:42
16.27,1125849,2023-05-16,R613,JL,0 days 09:49:40
16.96,1125850,2023-05-16,R610,JL,0 days 09:50:16
15.34,1125851,2023-05-16,R612,JL,0 days 09:50:57
17.73,1125852,2023-05-16,R611,JL,0 days 09:51:33
16.01,1125990,2023-05-17,R613,ER,0 days 07:28:46
15.24,1125991,2023-05-17,R612,ER,0 days 07:34:29
17.18,1125992,2023-05-17,R614,ER,0 days 07:35:18
17.65,1125993,2023-05-17,R611,ER,0 days 07:36:28
16.89,1125994,2023-05-17,R610,ER,0 days 07:37:01
16.80,1126153,2023-05-18,R614,ER,0 days 07:43:25
15.69,1126154,2023-05-18,R613,ER,0 days 07:48:10
15.00,1126155,2023-05-18,R612,ER,0 days 07:49:13
17.01,1126156,2023-05-18,R610,ER,0 days 07:49:58
17.11,1126158,2023-05-18,R611,ER,0 days 07:50:49
14.70,1126320,2023-05-19,R612,ER,0 days 07:44:28
15.64,1126321,2023-05-19,R613,ER,0 days 07:46:05
17.29,1126323,2023-05-19,R610,ER,0 days 07:47:49
16.95,1126324,2023-05-19,R614,ER,0 days 07:49:15
16.68,1126326,2023-05-19,R611,ER,0 days 07:50:30
16.72,1126422,2023-05-20,R614,ER,0 days 07:49:23
14.70,1126423,2023-05-20,R612,ER,0 days 07:52:31
16.57,1126424,2023-05-20,R611,ER,0 days 07:53:25
15.47,1126425,2023-05-20,R613,ER,0 days 07:55:07
17.09,1126427,2023-05-20,R610,ER,0 days 07:56:17
14.60,1126666,2023-05-21,R612,ER,0 days 10:46:28
16.69,1126667,2023-05-21,R614,ER,0 days 10:47:12
15.23,1126668,2023-05-21,R613,ER,0 days 10:48:40
16.20,1126670,2023-05-21,R611,ER,0 days 10:50:01
16.81,1126672,2023-05-21,R610,ER,0 days 10:51:06
16.52,1126774,2023-05-22,R612,JL,0 days 09:27:48
15.76,1126776,2023-05-22,R613,JL,0 days 09:29:11
17.22,1126778,2023-05-22,R614,JL,0 days 09:30:01
16.32,1126779,2023-05-22,R611,JL,0 days 09:30:44
16.95,1126780,2023-05-22,R610,JL,0 days 09:31:19
17.20,1126941,2023-05-23,R610,JL,0 days 09:43:15
16.24,1126943,2023-05-23,R613,JL,0 days 09:44:44
17.76,1126945,2023-05-23,R614,JL,0 days 09:46:02
16.89,1126947,2023-05-23,R612,JL,0 days 09:48:08
16.51,1126948,2023-05-23,R611,JL,0 days 09:48:35
16.73,1127111,2023-05-24,R612,ER,0 days 09:28:32
16.29,1127112,2023-05-24,R613,ER,0 days 09:29:12
17.70,1127113,2023-05-24,R614,ER,0 days 09:30:03
16.95,1127114,2023-05-24,R610,ER,0 days 09:30:40
16.51,1127115,2023-05-24,R611,ER,0 days 09:30:56
16.60,1127271,2023-05-25,R612,ER,0 days 08:52:11
16.87,1127273,2023-05-25,R613,ER,0 days 08:53:09
18.30,1127275,2023-05-25,R614,ER,0 days 08:54:40
16.48,1127276,2023-05-25,R611,ER,0 days 08:55:40
17.40,1127278,2023-05-25,R610,ER,0 days 08:56:41
16.79,1127437,2023-05-26,R613,JL,0 days 09:35:18
16.38,1127438,2023-05-26,R612,JL,0 days 09:35:59
16.18,1127439,2023-05-26,R611,JL,0 days 09:36:44
18.38,1127440,2023-05-26,R614,JL,0 days 09:37:21
17.65,1127441,2023-05-26,R610,JL,0 days 09:38:11
16.03,1127559,2023-05-27,R612,ER,0 days 07:29:38
16.83,1127560,2023-05-27,R613,ER,0 days 07:30:10
18.33,1127561,2023-05-27,R614,ER,0 days 07:30:54
15.88,1127562,2023-05-27,R611,ER,0 days 07:31:36
17.63,1127563,2023-05-27,R610,ER,0 days 07:32:14
15.97,1127727,2023-05-28,R612,AB,0 days 11:03:37
18.01,1127729,2023-05-28,R614,AB,0 days 11:04:42
15.49,1127731,2023-05-28,R611,AB,0 days 11:05:15
17.15,1127733,2023-05-28,R610,AB,0 days 11:05:47
16.45,1127735,2023-05-28,R613,AB,0 days 11:06:35
17.66,1127914,2023-05-29,R614,JL,0 days 09:38:18
15.85,1127915,2023-05-29,R612,JL,0 days 09:39:53
16.36,1127916,2023-05-29,R613,JL,0 days 09:41:35
17.01,1127917,2023-05-29,R610,JL,0 days 09:41:59
15.72,1127919,2023-05-29,R611,JL,0 days 09:42:33
16.82,1128081,2023-05-30,R610,JL,0 days 10:16:39
16.06,1128083,2023-05-30,R613,JL,0 days 10:18:19
15.69,1128084,2023-05-30,R612,JL,0 days 10:18:57
17.79,1128086,2023-05-30,R614,JL,0 days 10:19:32
15.83,1128087,2023-05-30,R611,JL,0 days 10:20:22
17.93,1128246,2023-05-31,R614,ER,0 days 07:10:43
15.69,1128247,2023-05-31,R612,ER,0 days 07:11:39
16.12,1128248,2023-05-31,R613,ER,0 days 07:12:27
16.96,1128249,2023-05-31,R610,ER,0 days 07:13:12
16.31,1128251,2023-05-31,R611,ER,0 days 07:14:31
17.29,1128410,2023-06-01,R610,JL,0 days 08:45:38
16.14,1128411,2023-06-01,R613,JL,0 days 08:46:17
16.05,1128413,2023-06-01,R612,JL,0 days 08:47:20
16.96,1128415,2023-06-01,R611,JL,0 days 08:48:04
17.91,1128416,2023-06-01,R614,JL,0 days 08:49:45
17.33,1128583,2023-06-02,R610,JL,0 days 08:44:36
16.11,1128584,2023-06-02,R613,JL,0 days 08:45:09
16.15,1128585,2023-06-02,R612,JL,0 days 08:45:47
17.21,1128586,2023-06-02,R611,JL,0 days 08:46:25
17.88,1128587,2023-06-02,R614,JL,0 days 08:46:55
17.26,1128672,2023-06-03,R610,ER,0 days 08:58:27
17.90,1128673,2023-06-03,R614,ER,0 days 08:59:15
15.92,1128674,2023-06-03,R613,ER,0 days 08:59:57
16.36,1128675,2023-06-03,R612,ER,0 days 09:00:31
17.33,1128676,2023-06-03,R611,ER,0 days 09:01:39
16.50,1128839,2023-06-04,R612,ER,0 days 09:11:40
17.78,1128840,2023-06-04,R614,ER,0 days 09:13:19
15.92,1128841,2023-06-04,R613,ER,0 days 09:14:14
17.54,1128842,2023-06-04,R610,ER,0 days 09:15:16
17.14,1128843,2023-06-04,R611,ER,0 days 09:15:40
16.80,1129033,2023-06-05,R612,ER,0 days 09:53:20
18.09,1129037,2023-06-05,R614,ER,0 days 09:53:52
16.00,1129040,2023-06-05,R613,ER,0 days 09:54:21
17.29,1129043,2023-06-05,R611,ER,0 days 09:55:01
17.93,1129048,2023-06-05,R610,ER,0 days 09:55:49
18.16,1129193,2023-06-06,R610,ER,0 days 07:44:56
15.97,1129194,2023-06-06,R613,ER,0 days 07:45:27
16.93,1129195,2023-06-06,R612,ER,0 days 07:46:03
18.09,1129196,2023-06-06,R614,ER,0 days 07:46:34
17.23,1129197,2023-06-06,R611,ER,0 days 07:46:59
16.61,1129352,2023-06-07,R612,ER,0 days 07:39:04
17.94,1129353,2023-06-07,R614,ER,0 days 07:39:32
17.32,1129354,2023-06-07,R611,ER,0 days 07:40:06
15.83,1129355,2023-06-07,R613,ER,0 days 07:40:42
17.81,1129357,2023-06-07,R610,ER,0 days 07:41:21
16.56,1129523,2023-06-08,R612,ER,0 days 09:02:38
17.49,1129524,2023-06-08,R610,ER,0 days 09:03:29
18.00,1129525,2023-06-08,R614,ER,0 days 09:04:10
15.67,1129526,2023-06-08,R613,ER,0 days 09:07:26
16.76,1129528,2023-06-08,R611,ER,0 days 09:08:33
16.52,1129687,2023-06-09,R612,JL,0 days 08:53:01
15.46,1129688,2023-06-09,R613,JL,0 days 08:53:28
17.61,1129689,2023-06-09,R610,JL,0 days 08:54:12
16.63,1129690,2023-06-09,R611,JL,0 days 08:54:57
18.53,1129692,2023-06-09,R614,JL,0 days 08:55:35
17.78,1129847,2023-06-10,R610,ER,0 days 09:25:54
18.51,1129848,2023-06-10,R614,ER,0 days 09:26:51
16.65,1129849,2023-06-10,R612,ER,0 days 09:27:31
15.74,1129850,2023-06-10,R613,ER,0 days 09:28:05
16.74,1129851,2023-06-10,R611,ER,0 days 09:28:33
15.59,1130014,2023-06-11,R613,ER,0 days 09:32:24
17.61,1130015,2023-06-11,R610,ER,0 days 09:33:10
16.82,1130016,2023-06-11,R612,ER,0 days 09:34:03
18.58,1130017,2023-06-11,R614,ER,0 days 09:34:36
16.79,1130018,2023-06-11,R611,ER,0 days 09:35:12
15.52,1130170,2023-06-12,R613,JL,0 days 09:07:01
16.70,1130171,2023-06-12,R612,JL,0 days 09:12:14
17.78,1130172,2023-06-12,R610,JL,0 days 09:12:50
16.69,1130173,2023-06-12,R611,JL,0 days 09:13:32
18.52,1130174,2023-06-12,R614,JL,0 days 09:14:03
15.60,1130337,2023-06-13,R613,ER,0 days 07:39:37
16.70,1130338,2023-06-13,R612,ER,0 days 07:40:13
16.80,1130339,2023-06-13,R611,ER,0 days 07:41:00
18.70,1130340,2023-06-13,R614,ER,0 days 07:41:30
17.93,1130341,2023-06-13,R610,ER,0 days 07:42:02
15.37,1130499,2023-06-14,R613,ER,0 days 07:40:37
16.51,1130500,2023-06-14,R612,ER,0 days 07:41:27
18.71,1130503,2023-06-14,R614,ER,0 days 07:43:10
17.92,1130504,2023-06-14,R610,ER,0 days 07:43:42
16.71,1130505,2023-06-14,R611,ER,0 days 07:44:09
18.97,1130656,2023-06-15,R614,JL,0 days 09:14:30
15.78,1130658,2023-06-15,R613,JL,0 days 09:15:16
16.64,1130659,2023-06-15,R612,JL,0 days 09:15:46
16.66,1130660,2023-06-15,R611,JL,0 days 09:16:33
17.89,1130661,2023-06-15,R610,JL,0 days 09:17:35
17.98,1130817,2023-06-16,R610,JL,0 days 09:27:34
16.61,1130818,2023-06-16,R612,JL,0 days 09:28:44
16.00,1130819,2023-06-16,R613,JL,0 days 09:29:22
19.10,1130820,2023-06-16,R614,JL,0 days 09:30:09
16.83,1130821,2023-06-16,R611,JL,0 days 09:30:46
